Annee_imposition,Genre,Age,Avec_Conjoint,Region_administrative,Nombre_de_particuliers,Credit_moyen
2015,Féminin,40 à 44 ans,FALSE,04 - Mauricie,491,649.697
2015,Féminin,40 à 44 ans,FALSE,05 - Estrie,740,570.667
2015,Féminin,40 à 44 ans,FALSE,06 - Montréal,4776,1223.114
2015,Féminin,40 à 44 ans,FALSE,07 - Outaouais,844,770.095
2015,Féminin,40 à 44 ans,FALSE,08 - Abitibi-Témiscamingue,271,463.012
2015,Féminin,40 à 44 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,203,1216.27
2015,Féminin,40 à 44 ans,FALSE,12 - Chaudière-Appalaches,967,559.743
2015,Féminin,40 à 44 ans,FALSE,13 - Laval,1063,1126.888
2015,Féminin,40 à 44 ans,FALSE,14 - Lanaudière,1243,920.504
2015,Féminin,40 à 44 ans,FALSE,15 - Laurentides,1452,585.862
2015,Féminin,40 à 44 ans,FALSE,16 - Montérégie,3613,780.532
2015,Féminin,40 à 44 ans,FALSE,17 - Centre-du-Québec,481,719.271
2015,Féminin,45 à 49 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,343,462.589
2015,Féminin,45 à 49 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,242,421.282
2015,Féminin,45 à 49 ans,TRUE,03 - Capitale-Nationale,1543,561.709
2015,Féminin,45 à 49 ans,TRUE,04 - Mauricie,305,456.87
2015,Féminin,45 à 49 ans,TRUE,05 - Estrie,553,540.067
2015,Féminin,45 à 49 ans,TRUE,06 - Montréal,5527,797.059
2015,Féminin,45 à 49 ans,TRUE,07 - Outaouais,837,513.057
2015,Féminin,45 à 49 ans,TRUE,08 - Abitibi-Témiscamingue,200,300.586
2015,Féminin,45 à 49 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,126,687.001
2015,Féminin,45 à 49 ans,TRUE,12 - Chaudière-Appalaches,982,376.185
2015,Féminin,45 à 49 ans,TRUE,13 - Laval,1554,576.174
2015,Féminin,45 à 49 ans,TRUE,14 - Lanaudière,912,600.598
2015,Féminin,45 à 49 ans,TRUE,15 - Laurentides,1293,444.444
2015,Féminin,45 à 49 ans,TRUE,16 - Montérégie,3645,533.622
2015,Féminin,45 à 49 ans,TRUE,17 - Centre-du-Québec,390,439.962
2015,Féminin,45 à 49 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,163,858.66
2015,Féminin,45 à 49 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,107,483.931
2015,Féminin,45 à 49 ans,FALSE,03 - Capitale-Nationale,726,584.97
2015,Féminin,45 à 49 ans,FALSE,04 - Mauricie,216,651.67
2015,Féminin,45 à 49 ans,FALSE,05 - Estrie,293,404.104
2015,Féminin,45 à 49 ans,FALSE,06 - Montréal,2838,944.061
2015,Féminin,45 à 49 ans,FALSE,07 - Outaouais,405,614.755
2015,Féminin,45 à 49 ans,FALSE,08 - Abitibi-Témiscamingue,99,471.15
2015,Féminin,45 à 49 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,91,1536.244
2015,Féminin,45 à 49 ans,FALSE,12 - Chaudière-Appalaches,425,500.017
2015,Féminin,45 à 49 ans,FALSE,13 - Laval,574,844.374
2015,Féminin,45 à 49 ans,FALSE,14 - Lanaudière,529,726.607
2015,Féminin,45 à 49 ans,FALSE,15 - Laurentides,683,557.771
2015,Féminin,45 à 49 ans,FALSE,16 - Montérégie,1644,630.907
2015,Féminin,45 à 49 ans,FALSE,17 - Centre-du-Québec,183,580.483
2015,Féminin,50 ans et plus,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,105,524.174
2015,Féminin,50 ans et plus,TRUE,02 - Saguenay - Lac-Saint-Jean,66,600.436
2015,Féminin,50 ans et plus,TRUE,03 - Capitale-Nationale,512,480.08
2015,Féminin,50 ans et plus,TRUE,04 - Mauricie,96,409.297
2015,Féminin,50 ans et plus,TRUE,05 - Estrie,183,535.718
2015,Féminin,50 ans et plus,TRUE,06 - Montréal,2111,645.103
2015,Féminin,50 ans et plus,TRUE,07 - Outaouais,226,452.614
2015,Féminin,50 ans et plus,TRUE,08 - Abitibi-Témiscamingue,83,243.635
2015,Féminin,50 ans et plus,TRUE,09+10 - Côte-Nord +Nord-du-Québec,29,606.082
2015,Féminin,50 ans et plus,TRUE,12 - Chaudière-Appalaches,295,279.252
2015,Féminin,50 ans et plus,TRUE,13 - Laval,413,439.629
2015,Féminin,50 ans et plus,TRUE,14 - Lanaudière,240,493.204
2015,Féminin,50 ans et plus,TRUE,15 - Laurentides,339,391.645
2015,Féminin,50 ans et plus,TRUE,16 - Montérégie,1054,469.091
2015,Féminin,50 ans et plus,TRUE,17 - Centre-du-Québec,105,484.442
2015,Féminin,50 ans et plus,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,54,716.166
2015,Féminin,50 ans et plus,FALSE,02 - Saguenay - Lac-Saint-Jean,36,481.116
2015,Féminin,50 ans et plus,FALSE,03 - Capitale-Nationale,275,559.543
2015,Féminin,50 ans et plus,FALSE,04 - Mauricie,59,571.188
2015,Féminin,50 ans et plus,FALSE,05 - Estrie,109,563.879
2015,Féminin,50 ans et plus,FALSE,06 - Montréal,1242,757.189
2015,Féminin,50 ans et plus,FALSE,07 - Outaouais,140,651.477
2015,Féminin,50 ans et plus,FALSE,08 - Abitibi-Témiscamingue,37,330.164
2015,Féminin,50 ans et plus,FALSE,09+10 - Côte-Nord +Nord-du-Québec,29,1361.857
2015,Féminin,50 ans et plus,FALSE,12 - Chaudière-Appalaches,137,368.747
2015,Féminin,50 ans et plus,FALSE,13 - Laval,230,759.475
2015,Féminin,50 ans et plus,FALSE,14 - Lanaudière,145,887.842
2015,Féminin,50 ans et plus,FALSE,15 - Laurentides,200,384.186
2015,Féminin,50 ans et plus,FALSE,16 - Montérégie,597,726.821
2015,Féminin,50 ans et plus,FALSE,17 - Centre-du-Québec,68,396.572
2016,Masculin,Moins de 30 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,333,920.969
2016,Masculin,Moins de 30 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,427,1008.678
2016,Masculin,Moins de 30 ans,TRUE,03 - Capitale-Nationale,731,1842.206
2016,Masculin,Moins de 30 ans,TRUE,04 - Mauricie,310,1021.504
2016,Masculin,Moins de 30 ans,TRUE,05 - Estrie,489,1173.881
2016,Masculin,Moins de 30 ans,TRUE,06 - Montréal,942,2293.31
2016,Masculin,Moins de 30 ans,TRUE,07 - Outaouais,453,1560.964
2016,Masculin,Moins de 30 ans,TRUE,08 - Abitibi-Témiscamingue,313,983.547
2016,Masculin,Moins de 30 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,157,1317.864
2016,Masculin,Moins de 30 ans,TRUE,12 - Chaudière-Appalaches,545,1049.394
2016,Masculin,Moins de 30 ans,TRUE,13 - Laval,196,1738.693
2016,Masculin,Moins de 30 ans,TRUE,14 - Lanaudière,728,1394.851
2016,Masculin,Moins de 30 ans,TRUE,15 - Laurentides,827,1431.9
2016,Masculin,Moins de 30 ans,TRUE,16 - Montérégie,1702,1350.867
2016,Masculin,Moins de 30 ans,TRUE,17 - Centre-du-Québec,434,1210.555
2016,Masculin,Moins de 30 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,50,1320.765
2016,Masculin,Moins de 30 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,41,1704.595
2016,Masculin,Moins de 30 ans,FALSE,03 - Capitale-Nationale,122,1617.145
2016,Masculin,Moins de 30 ans,FALSE,04 - Mauricie,72,1167.828
2016,Masculin,Moins de 30 ans,FALSE,05 - Estrie,90,1446.366
2016,Masculin,Moins de 30 ans,FALSE,06 - Montréal,205,2092.966
2016,Masculin,Moins de 30 ans,FALSE,07 - Outaouais,95,1384.675
2016,Masculin,Moins de 30 ans,FALSE,08 - Abitibi-Témiscamingue,65,1043.032
2016,Masculin,Moins de 30 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,46,1581.278
2016,Masculin,Moins de 30 ans,FALSE,12 - Chaudière-Appalaches,98,1416.681
2016,Masculin,Moins de 30 ans,FALSE,13 - Laval,55,2128.238
2016,Masculin,Moins de 30 ans,FALSE,14 - Lanaudière,152,1327.105
2016,Masculin,Moins de 30 ans,FALSE,15 - Laurentides,162,1582.074
2016,Masculin,Moins de 30 ans,FALSE,16 - Montérégie,322,1634.396
2016,Masculin,Moins de 30 ans,FALSE,17 - Centre-du-Québec,96,1286.069
2016,Masculin,30 à 34 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,831,1036.75
2016,Masculin,30 à 34 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1105,1216.574
2016,Masculin,30 à 34 ans,TRUE,03 - Capitale-Nationale,2498,1847.016
2016,Masculin,30 à 34 ans,TRUE,04 - Mauricie,841,1194.611
2016,Masculin,30 à 34 ans,TRUE,05 - Estrie,1234,1177.662
2016,Masculin,30 à 34 ans,TRUE,06 - Montréal,5050,2151.113
2016,Masculin,30 à 34 ans,TRUE,07 - Outaouais,1359,1511.213
2016,Masculin,30 à 34 ans,TRUE,08 - Abitibi-Témiscamingue,694,796.187
2016,Masculin,30 à 34 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,388,837.388
2016,Masculin,30 à 34 ans,TRUE,12 - Chaudière-Appalaches,1618,1408.016
2016,Masculin,30 à 34 ans,TRUE,13 - Laval,1101,1661.113
2016,Masculin,30 à 34 ans,TRUE,14 - Lanaudière,2002,1302.79
2016,Masculin,30 à 34 ans,TRUE,15 - Laurentides,2226,1269.747
2016,Masculin,30 à 34 ans,TRUE,16 - Montérégie,5423,1422.625
2016,Masculin,30 à 34 ans,TRUE,17 - Centre-du-Québec,963,1129.054
2016,Masculin,30 à 34 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,144,1076.009
2016,Masculin,30 à 34 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,168,1238.121
2016,Masculin,30 à 34 ans,FALSE,03 - Capitale-Nationale,387,1186.408
2016,Masculin,30 à 34 ans,FALSE,04 - Mauricie,136,1193.933
2016,Masculin,30 à 34 ans,FALSE,05 - Estrie,225,740.446
2016,Masculin,30 à 34 ans,FALSE,06 - Montréal,457,1560.655
2016,Masculin,30 à 34 ans,FALSE,07 - Outaouais,259,1091.396
2016,Masculin,30 à 34 ans,FALSE,08 - Abitibi-Témiscamingue,124,605.256
2016,Masculin,30 à 34 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,74,1000.669
2016,Masculin,30 à 34 ans,FALSE,12 - Chaudière-Appalaches,245,1021.46
2016,Masculin,30 à 34 ans,FALSE,13 - Laval,117,1390.366
2016,Masculin,30 à 34 ans,FALSE,14 - Lanaudière,333,1054.776
2016,Masculin,30 à 34 ans,FALSE,15 - Laurentides,312,1002.679
2016,Masculin,30 à 34 ans,FALSE,16 - Montérégie,794,1069.225
2016,Masculin,30 à 34 ans,FALSE,17 - Centre-du-Québec,218,723.943
2016,Masculin,35 à 39 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1198,768.01
2016,Masculin,35 à 39 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1578,798.505
2016,Masculin,35 à 39 ans,TRUE,03 - Capitale-Nationale,4757,1315.5
2016,Masculin,35 à 39 ans,TRUE,04 - Mauricie,1370,862.631
2016,Masculin,35 à 39 ans,TRUE,05 - Estrie,1865,847.838
2016,Masculin,35 à 39 ans,TRUE,06 - Montréal,11515,1753.325
2016,Masculin,35 à 39 ans,TRUE,07 - Outaouais,2332,1232.489
2016,Masculin,35 à 39 ans,TRUE,08 - Abitibi-Témiscamingue,925,684.309
2016,Masculin,35 à 39 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,478,590.949
2016,Masculin,35 à 39 ans,TRUE,12 - Chaudière-Appalaches,2834,952.349
2016,Masculin,35 à 39 ans,TRUE,13 - Laval,2902,1361.611
2016,Masculin,35 à 39 ans,TRUE,14 - Lanaudière,3388,855.627
2016,Masculin,35 à 39 ans,TRUE,15 - Laurentides,4009,927.547
2016,Masculin,35 à 39 ans,TRUE,16 - Montérégie,10330,1093.595
2016,Masculin,35 à 39 ans,TRUE,17 - Centre-du-Québec,1623,853.402
2016,Masculin,35 à 39 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,197,632.64
2016,Masculin,35 à 39 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,296,739.488
2016,Masculin,35 à 39 ans,FALSE,03 - Capitale-Nationale,866,737.588
2016,Masculin,35 à 39 ans,FALSE,04 - Mauricie,294,516.449
2016,Masculin,35 à 39 ans,FALSE,05 - Estrie,481,527.519
2016,Masculin,35 à 39 ans,FALSE,06 - Montréal,985,1045.187
2016,Masculin,35 à 39 ans,FALSE,07 - Outaouais,426,722.752
2016,Masculin,35 à 39 ans,FALSE,08 - Abitibi-Témiscamingue,197,733.333
2016,Masculin,35 à 39 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,108,777.479
2016,Masculin,35 à 39 ans,FALSE,12 - Chaudière-Appalaches,477,623.592
2016,Masculin,35 à 39 ans,FALSE,13 - Laval,245,900.851
2016,Masculin,35 à 39 ans,FALSE,14 - Lanaudière,576,690.085
2016,Masculin,35 à 39 ans,FALSE,15 - Laurentides,730,558.175
2016,Masculin,35 à 39 ans,FALSE,16 - Montérégie,1596,583.344
2016,Masculin,35 à 39 ans,FALSE,17 - Centre-du-Québec,377,599.759
2016,Masculin,40 à 44 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1000,547.902
2016,Masculin,40 à 44 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1096,574.186
2016,Masculin,40 à 44 ans,TRUE,03 - Capitale-Nationale,4369,955.023
2016,Masculin,40 à 44 ans,TRUE,04 - Mauricie,1049,640.632
2016,Masculin,40 à 44 ans,TRUE,05 - Estrie,1553,607.362
2016,Masculin,40 à 44 ans,TRUE,06 - Montréal,13577,1309.918
2016,Masculin,40 à 44 ans,TRUE,07 - Outaouais,2335,815.73
2016,Masculin,40 à 44 ans,TRUE,08 - Abitibi-Témiscamingue,697,448.02
2016,Masculin,40 à 44 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,362,484.245
2016,Masculin,40 à 44 ans,TRUE,12 - Chaudière-Appalaches,2412,686.367
2016,Masculin,40 à 44 ans,TRUE,13 - Laval,3751,957.795
2016,Masculin,40 à 44 ans,TRUE,14 - Lanaudière,3131,673.463
2016,Masculin,40 à 44 ans,TRUE,15 - Laurentides,3947,639.076
2016,Masculin,40 à 44 ans,TRUE,16 - Montérégie,10444,735.851
2016,Masculin,40 à 44 ans,TRUE,17 - Centre-du-Québec,1262,624.514
2016,Masculin,40 à 44 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,224,696.995
2016,Masculin,40 à 44 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,194,587.962
2016,Masculin,40 à 44 ans,FALSE,03 - Capitale-Nationale,899,521.083
2016,Masculin,40 à 44 ans,FALSE,04 - Mauricie,228,494.482
2016,Masculin,40 à 44 ans,FALSE,05 - Estrie,361,498.67
2016,Masculin,40 à 44 ans,FALSE,06 - Montréal,1170,820.152
2016,Masculin,40 à 44 ans,FALSE,07 - Outaouais,441,580.444
2016,Masculin,40 à 44 ans,FALSE,08 - Abitibi-Témiscamingue,158,380.465
2016,Masculin,40 à 44 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,79,543.124
2016,Masculin,40 à 44 ans,FALSE,12 - Chaudière-Appalaches,452,465.094
2016,Masculin,40 à 44 ans,FALSE,13 - Laval,343,807.852
2016,Masculin,40 à 44 ans,FALSE,14 - Lanaudière,599,506.206
2016,Masculin,40 à 44 ans,FALSE,15 - Laurentides,746,347.965
2016,Masculin,40 à 44 ans,FALSE,16 - Montérégie,1669,533.362
2016,Masculin,40 à 44 ans,FALSE,17 - Centre-du-Québec,284,457.899
2016,Masculin,45 à 49 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,534,485.313
2016,Masculin,45 à 49 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,448,452.562
2016,Masculin,45 à 49 ans,TRUE,03 - Capitale-Nationale,2273,721.714
2016,Masculin,45 à 49 ans,TRUE,04 - Mauricie,548,487.152
2016,Masculin,45 à 49 ans,TRUE,05 - Estrie,921,545.303
2016,Masculin,45 à 49 ans,TRUE,06 - Montréal,10413,989.628
2016,Masculin,45 à 49 ans,TRUE,07 - Outaouais,1277,594.585
2016,Masculin,45 à 49 ans,TRUE,08 - Abitibi-Témiscamingue,379,271.225
2016,Masculin,45 à 49 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,169,382.646
2016,Masculin,45 à 49 ans,TRUE,12 - Chaudière-Appalaches,1302,553.354
2016,Masculin,45 à 49 ans,TRUE,13 - Laval,2968,734.583
2016,Masculin,45 à 49 ans,TRUE,14 - Lanaudière,1737,588.825
2016,Masculin,45 à 49 ans,TRUE,15 - Laurentides,2164,486.861
2016,Masculin,45 à 49 ans,TRUE,16 - Montérégie,5999,615.367
2016,Masculin,45 à 49 ans,TRUE,17 - Centre-du-Québec,591,450.075
2016,Masculin,45 à 49 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,95,602.282
2016,Masculin,45 à 49 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,97,511.969
2016,Masculin,45 à 49 ans,FALSE,03 - Capitale-Nationale,468,481.437
2016,Masculin,45 à 49 ans,FALSE,04 - Mauricie,109,415.328
2016,Masculin,45 à 49 ans,FALSE,05 - Estrie,211,289.685
2016,Masculin,45 à 49 ans,FALSE,06 - Montréal,932,720.62
2016,Masculin,45 à 49 ans,FALSE,07 - Outaouais,232,479.462
2016,Masculin,45 à 49 ans,FALSE,08 - Abitibi-Témiscamingue,69,315.574
2016,Masculin,45 à 49 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,38,798.816
2016,Masculin,45 à 49 ans,FALSE,12 - Chaudière-Appalaches,233,390.719
2016,Masculin,45 à 49 ans,FALSE,13 - Laval,231,628.91
2016,Masculin,45 à 49 ans,FALSE,14 - Lanaudière,300,562.799
2016,Masculin,45 à 49 ans,FALSE,15 - Laurentides,422,476.435
2016,Masculin,45 à 49 ans,FALSE,16 - Montérégie,940,450.285
2016,Masculin,45 à 49 ans,FALSE,17 - Centre-du-Québec,122,419.415
2016,Masculin,50 ans et plus,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,322,489.368
2016,Masculin,50 ans et plus,TRUE,02 - Saguenay - Lac-Saint-Jean,298,472.166
2016,Masculin,50 ans et plus,TRUE,03 - Capitale-Nationale,1407,578.327
2016,Masculin,50 ans et plus,TRUE,04 - Mauricie,328,426.311
2016,Masculin,50 ans et plus,TRUE,05 - Estrie,516,497.149
2016,Masculin,50 ans et plus,TRUE,06 - Montréal,7247,805.559
2016,Masculin,50 ans et plus,TRUE,07 - Outaouais,706,525.373
2016,Masculin,50 ans et plus,TRUE,08 - Abitibi-Témiscamingue,237,370.719
2016,Masculin,50 ans et plus,TRUE,09+10 - Côte-Nord +Nord-du-Québec,93,592.727
2016,Masculin,50 ans et plus,TRUE,12 - Chaudière-Appalaches,615,425.627
2016,Masculin,50 ans et plus,TRUE,13 - Laval,1854,606.987
2016,Masculin,50 ans et plus,TRUE,14 - Lanaudière,896,556.491
2016,Masculin,50 ans et plus,TRUE,15 - Laurentides,1198,405.193
2016,Masculin,50 ans et plus,TRUE,16 - Montérégie,3439,559.71
2016,Masculin,50 ans et plus,TRUE,17 - Centre-du-Québec,313,424.859
2016,Masculin,50 ans et plus,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,71,607.428
2016,Masculin,50 ans et plus,FALSE,02 - Saguenay - Lac-Saint-Jean,42,395.648
2016,Masculin,50 ans et plus,FALSE,03 - Capitale-Nationale,284,543.25
2016,Masculin,50 ans et plus,FALSE,04 - Mauricie,75,392.503
2016,Masculin,50 ans et plus,FALSE,05 - Estrie,112,283.645
2016,Masculin,50 ans et plus,FALSE,06 - Montréal,765,827.032
2016,Masculin,50 ans et plus,FALSE,07 - Outaouais,140,373.628
2016,Masculin,50 ans et plus,FALSE,08 - Abitibi-Témiscamingue,55,217.696
2016,Masculin,50 ans et plus,FALSE,09+10 - Côte-Nord +Nord-du-Québec,35,849.382
2016,Masculin,50 ans et plus,FALSE,12 - Chaudière-Appalaches,118,421.488
2016,Masculin,50 ans et plus,FALSE,13 - Laval,151,589.806
2016,Masculin,50 ans et plus,FALSE,14 - Lanaudière,165,484.32
2016,Masculin,50 ans et plus,FALSE,15 - Laurentides,241,385.286
2016,Masculin,50 ans et plus,FALSE,16 - Montérégie,570,644.326
2016,Masculin,50 ans et plus,FALSE,17 - Centre-du-Québec,69,570.305
2016,Féminin,Moins de 30 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,922,1931.721
2016,Féminin,Moins de 30 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,942,2563.384
2016,Féminin,Moins de 30 ans,TRUE,03 - Capitale-Nationale,2048,2989.903
2016,Féminin,Moins de 30 ans,TRUE,04 - Mauricie,798,2289.287
2016,Féminin,Moins de 30 ans,TRUE,05 - Estrie,1192,2428.832
2016,Féminin,Moins de 30 ans,TRUE,06 - Montréal,2897,3180.877
2016,Féminin,Moins de 30 ans,TRUE,07 - Outaouais,1052,2449.232
2016,Féminin,Moins de 30 ans,TRUE,08 - Abitibi-Témiscamingue,606,1570.691
2016,Féminin,Moins de 30 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,359,1737.456
2016,Féminin,Moins de 30 ans,TRUE,12 - Chaudière-Appalaches,1687,2112.803
2016,Féminin,Moins de 30 ans,TRUE,13 - Laval,729,3106.493
2016,Féminin,Moins de 30 ans,TRUE,14 - Lanaudière,1782,2741.517
2016,Féminin,Moins de 30 ans,TRUE,15 - Laurentides,1938,2734.208
2016,Féminin,Moins de 30 ans,TRUE,16 - Montérégie,4249,2583.272
2016,Féminin,Moins de 30 ans,TRUE,17 - Centre-du-Québec,1141,1973.83
2016,Féminin,Moins de 30 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,445,1892.615
2016,Féminin,Moins de 30 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,374,1930.124
2016,Féminin,Moins de 30 ans,FALSE,03 - Capitale-Nationale,836,2435.377
2016,Féminin,Moins de 30 ans,FALSE,04 - Mauricie,482,1788.85
2016,Féminin,Moins de 30 ans,FALSE,05 - Estrie,521,1832.16
2016,Féminin,Moins de 30 ans,FALSE,06 - Montréal,2480,2384.991
2016,Féminin,Moins de 30 ans,FALSE,07 - Outaouais,730,2154.98
2016,Féminin,Moins de 30 ans,FALSE,08 - Abitibi-Témiscamingue,340,1604.189
2016,Féminin,Moins de 30 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,256,2025.344
2016,Féminin,Moins de 30 ans,FALSE,12 - Chaudière-Appalaches,612,2005.042
2016,Féminin,Moins de 30 ans,FALSE,13 - Laval,507,2378.612
2016,Féminin,Moins de 30 ans,FALSE,14 - Lanaudière,929,2403.733
2016,Féminin,Moins de 30 ans,FALSE,15 - Laurentides,1028,2099.742
2016,Féminin,Moins de 30 ans,FALSE,16 - Montérégie,2390,2165.906
2016,Féminin,Moins de 30 ans,FALSE,17 - Centre-du-Québec,532,1882.449
2016,Féminin,30 à 34 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1632,1594.468
2016,Féminin,30 à 34 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1741,2014.348
2016,Féminin,30 à 34 ans,TRUE,03 - Capitale-Nationale,5335,2808.426
2016,Féminin,30 à 34 ans,TRUE,04 - Mauricie,1516,1960.401
2016,Féminin,30 à 34 ans,TRUE,05 - Estrie,2236,1892.952
2016,Féminin,30 à 34 ans,TRUE,06 - Montréal,8354,2855.001
2016,Féminin,30 à 34 ans,TRUE,07 - Outaouais,2239,2117.444
2016,Féminin,30 à 34 ans,TRUE,08 - Abitibi-Témiscamingue,995,1255.254
2016,Féminin,30 à 34 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,594,1123.691
2016,Féminin,30 à 34 ans,TRUE,12 - Chaudière-Appalaches,3508,2066.29
2016,Féminin,30 à 34 ans,TRUE,13 - Laval,2407,2566.999
2016,Féminin,30 à 34 ans,TRUE,14 - Lanaudière,3669,2165.344
2016,Féminin,30 à 34 ans,TRUE,15 - Laurentides,3848,2145.884
2016,Féminin,30 à 34 ans,TRUE,16 - Montérégie,9879,2228.481
2016,Féminin,30 à 34 ans,TRUE,17 - Centre-du-Québec,1976,1591.321
2016,Féminin,30 à 34 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,492,1292.322
2016,Féminin,30 à 34 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,600,1438.596
2016,Féminin,30 à 34 ans,FALSE,03 - Capitale-Nationale,1418,1722.737
2016,Féminin,30 à 34 ans,FALSE,04 - Mauricie,664,1422.753
2016,Féminin,30 à 34 ans,FALSE,05 - Estrie,762,1180.995
2016,Féminin,30 à 34 ans,FALSE,06 - Montréal,3609,2102.184
2016,Féminin,30 à 34 ans,FALSE,07 - Outaouais,1006,1553.127
2016,Féminin,30 à 34 ans,FALSE,08 - Abitibi-Témiscamingue,380,977.737
2016,Féminin,30 à 34 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,272,1930.086
2016,Féminin,30 à 34 ans,FALSE,12 - Chaudière-Appalaches,855,1327.791
2016,Féminin,30 à 34 ans,FALSE,13 - Laval,799,1761.221
2016,Féminin,30 à 34 ans,FALSE,14 - Lanaudière,1354,1504.72
2016,Féminin,30 à 34 ans,FALSE,15 - Laurentides,1513,1422.105
2016,Féminin,30 à 34 ans,FALSE,16 - Montérégie,3248,1522.73
2016,Féminin,30 à 34 ans,FALSE,17 - Centre-du-Québec,646,1245.55
2016,Féminin,35 à 39 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1796,1136.901
2016,Féminin,35 à 39 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1672,1244.475
2016,Féminin,35 à 39 ans,TRUE,03 - Capitale-Nationale,6445,1856.946
2016,Féminin,35 à 39 ans,TRUE,04 - Mauricie,1675,1166.022
2016,Féminin,35 à 39 ans,TRUE,05 - Estrie,2497,1149.217
2016,Féminin,35 à 39 ans,TRUE,06 - Montréal,13180,2091.533
2016,Féminin,35 à 39 ans,TRUE,07 - Outaouais,2821,1498.436
2016,Féminin,35 à 39 ans,TRUE,08 - Abitibi-Témiscamingue,1026,834.104
2016,Féminin,35 à 39 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,591,899.068
2016,Féminin,35 à 39 ans,TRUE,12 - Chaudière-Appalaches,4074,1242.187
2016,Féminin,35 à 39 ans,TRUE,13 - Laval,3586,1737.304
2016,Féminin,35 à 39 ans,TRUE,14 - Lanaudière,4369,1369.34
2016,Féminin,35 à 39 ans,TRUE,15 - Laurentides,4847,1287.797
2016,Féminin,35 à 39 ans,TRUE,16 - Montérégie,12960,1437.127
